Date,PM2.5,PM10,NO2,NH3,SO2,CO,OZONE,AQI
2019-05-01 00:00:00+00:00,81.0,140.0,13.0,2.0,28.0,22.0,23.0,140.0
2019-05-02 00:00:00+00:00,129.0,214.0,14.0,2.0,17.0,25.0,25.0,214.0
2019-05-03 00:00:00+00:00,89.0,144.0,11.0,2.0,17.0,13.0,43.0,144.0
2019-05-04 00:00:00+00:00,83.5,130.0,8.5,2.0,15.0,20.0,23.0,23.0
2019-05-05 00:00:00+00:00,78.0,116.0,6.0,2.0,13.0,27.0,25.0,116.0
2019-05-06 00:00:00+00:00,65.0,109.0,4.0,5.0,12.0,23.0,30.0,109.0
2019-05-07 00:00:00+00:00,62.0,105.0,6.0,4.0,13.0,34.0,8.0,105.0
2019-05-08 00:00:00+00:00,55.0,101.0,6.0,4.0,14.0,26.0,14.0,101.0
2019-05-09 00:00:00+00:00,58.0,104.0,8.0,2.0,34.0,22.0,21.0,104.0
2019-05-10 00:00:00+00:00,50.0,80.0,6.0,3.0,29.0,19.0,12.0,80.0
2019-05-11 00:00:00+00:00,41.0,76.0,5.0,2.0,21.0,17.0,11.0,76.0
2019-05-12 00:00:00+00:00,51.0,94.0,5.0,3.0,13.0,15.0,16.0,94.0
2019-05-13 00:00:00+00:00,63.0,121.0,5.0,2.0,14.0,15.0,21.0,121.0
2019-05-14 00:00:00+00:00,64.0,108.0,5.0,2.0,17.0,13.0,16.0,108.0
2019-05-15 00:00:00+00:00,61.0,110.0,5.0,2.0,20.0,17.0,28.0,110.0
2019-05-16 00:00:00+00:00,54.0,96.0,5.0,2.0,12.0,16.0,21.0,96.0
2019-05-17 00:00:00+00:00,51.0,102.0,4.0,2.0,9.0,29.0,17.0,29.0
2019-05-18 00:00:00+00:00,48.0,108.0,3.0,2.0,6.0,21.0,27.0,108.0
2019-05-19 00:00:00+00:00,48.0,97.0,4.0,2.0,5.0,29.0,19.0,97.0
2019-05-20 00:00:00+00:00,46.0,95.0,5.0,2.0,7.0,46.0,13.0,95.0
2019-05-21 00:00:00+00:00,47.0,86.0,5.0,2.0,9.0,39.0,12.0,86.0
2019-05-22 00:00:00+00:00,46.0,88.0,4.0,2.0,10.0,35.0,17.0,88.0
2019-05-23 00:00:00+00:00,42.0,80.0,4.0,2.0,10.0,26.0,32.0,80.0
2019-05-24 00:00:00+00:00,55.0,104.0,4.0,1.0,9.0,27.0,15.0,104.0
2019-05-25 00:00:00+00:00,72.0,121.0,4.0,1.0,14.0,38.0,17.0,121.0
2019-05-26 00:00:00+00:00,77.0,120.0,5.0,2.0,15.0,47.0,11.0,120.0
2019-05-27 00:00:00+00:00,72.0,122.0,5.0,2.0,20.0,38.0,24.0,122.0
2019-05-28 00:00:00+00:00,66.0,116.0,6.0,1.0,24.0,49.0,14.0,116.0
2019-05-29 00:00:00+00:00,70.0,116.0,6.0,2.0,19.0,52.0,9.0,116.0
2019-05-30 00:00:00+00:00,58.0,117.0,8.0,2.0,15.0,53.0,16.0,117.0
2019-05-31 00:00:00+00:00,55.0,96.0,9.0,2.0,17.0,42.0,25.0,96.0
2019-06-01 00:00:00+00:00,62.0,104.0,8.0,2.0,20.0,32.0,42.0,104.0
2019-06-02 00:00:00+00:00,60.0,98.0,8.0,2.0,12.0,27.0,44.0,98.0
2019-06-03 00:00:00+00:00,59.0,98.0,9.0,2.0,13.0,28.0,50.0,98.0
2019-06-04 00:00:00+00:00,57.0,98.0,8.0,2.0,10.0,28.0,50.0,98.0
2019-06-05 00:00:00+00:00,46.0,98.0,8.0,2.0,12.0,29.0,43.0,98.0
2019-06-06 00:00:00+00:00,54.0,90.0,8.0,2.0,12.0,29.0,43.0,90.0
2019-06-07 00:00:00+00:00,54.0,100.0,8.0,2.0,12.0,22.0,73.0,100.0
2019-06-08 00:00:00+00:00,54.0,104.0,11.0,2.0,17.0,30.0,35.0,104.0
2019-06-09 00:00:00+00:00,55.0,102.0,8.0,2.0,19.0,16.0,26.0,102.0
2019-06-09 00:00:00+00:00,55.0,102.0,8.0,2.0,19.0,16.0,26.0,102.0
2019-06-11 00:00:00+00:00,46.0,89.0,9.0,2.0,17.0,19.0,24.0,89.0
2019-06-12 00:00:00+00:00,46.0,85.0,8.0,2.0,18.0,19.0,22.0,85.0
2019-06-13 00:00:00+00:00,60.0,109.0,7.0,2.0,6.0,13.0,40.0,109.0
2019-06-14 00:00:00+00:00,39.0,58.0,6.0,2.0,3.0,9.0,33.0,58.0
2019-06-15 00:00:00+00:00,51.0,75.0,7.0,2.0,4.0,8.0,30.0,75.0
2019-06-16 00:00:00+00:00,50.0,63.0,7.0,2.0,4.0,22.0,30.27,63.0
2019-06-17 00:00:00+00:00,49.0,72.0,7.0,2.0,4.0,13.0,30.53,72.0
2019-06-18 00:00:00+00:00,45.0,66.0,7.0,2.0,8.0,11.0,30.8,66.0
2019-06-19 00:00:00+00:00,33.0,48.0,6.0,2.0,2.0,11.0,31.07,48.0
2019-06-20 00:00:00+00:00,55.0,73.0,7.0,2.0,2.0,6.0,31.33,73.0
2019-06-21 00:00:00+00:00,52.0,75.0,9.0,2.0,3.0,12.0,31.6,75.0
2019-06-22 00:00:00+00:00,59.0,94.0,9.0,2.0,4.0,17.0,31.87,94.0
2019-06-23 00:00:00+00:00,64.0,86.0,7.0,2.0,9.0,7.0,32.13,86.0
2019-06-24 00:00:00+00:00,55.0,75.0,8.0,2.0,7.0,11.0,32.4,75.0
2019-06-25 00:00:00+00:00,80.0,86.0,11.0,2.0,5.0,46.0,32.67,86.0
2019-06-26 00:00:00+00:00,71.0,75.0,9.0,2.0,4.0,17.0,32.93,75.0
2019-06-27 00:00:00+00:00,68.0,84.0,8.0,2.0,3.0,7.0,33.2,84.0
2019-06-28 00:00:00+00:00,46.0,64.0,7.0,2.0,3.0,18.0,33.47,64.0
2019-06-29 00:00:00+00:00,42.0,63.0,8.0,2.0,3.0,21.0,33.73,63.0
2019-06-30 00:00:00+00:00,45.0,74.0,8.0,2.0,6.0,15.0,34.0,74.0
2019-07-01 00:00:00+00:00,53.0,88.0,6.0,2.0,3.0,9.0,34.0,88.0
2019-07-02 00:00:00+00:00,41.0,67.0,7.0,2.0,3.0,13.0,34.0,67.0
2019-07-03 00:00:00+00:00,46.0,79.0,7.0,2.0,2.0,15.0,34.0,79.0
2019-07-04 00:00:00+00:00,33.0,53.0,8.0,2.0,2.0,12.0,34.0,53.0
2019-07-05 00:00:00+00:00,40.0,65.0,11.0,2.0,2.0,27.0,34.0,65.0
2019-07-06 00:00:00+00:00,46.0,76.0,10.0,1.0,2.0,15.0,34.0,76.0
2019-07-07 00:00:00+00:00,47.0,76.0,10.0,2.0,2.0,10.0,34.0,76.0
2019-07-08 00:00:00+00:00,43.0,69.0,9.0,2.0,2.0,8.0,34.0,69.0
2019-07-09 00:00:00+00:00,55.0,87.0,8.0,1.0,2.0,13.0,34.0,87.0
2019-07-10 00:00:00+00:00,52.0,86.0,7.0,1.0,3.0,11.0,34.0,86.0
2019-07-11 00:00:00+00:00,52.0,93.0,8.0,1.0,3.0,14.0,34.0,93.0
2019-07-12 00:00:00+00:00,46.0,78.0,7.0,1.0,3.0,12.0,34.0,78.0
2019-07-13 00:00:00+00:00,42.0,77.0,8.0,1.0,3.0,12.0,34.0,77.0
2019-07-14 00:00:00+00:00,45.0,75.0,8.0,2.0,4.0,14.0,34.0,75.0
2019-07-15 00:00:00+00:00,45.0,82.0,7.0,2.0,5.0,15.0,34.0,82.0
2019-07-16 00:00:00+00:00,44.0,84.0,8.0,2.0,5.0,21.0,34.0,84.0
2019-07-17 00:00:00+00:00,43.0,71.0,8.0,2.0,5.0,24.0,34.0,71.0
2019-07-18 00:00:00+00:00,45.0,70.0,8.0,2.0,4.0,26.0,34.0,70.0
2019-07-19 00:00:00+00:00,50.0,76.0,8.0,2.0,5.0,26.0,34.0,76.0
2019-07-20 00:00:00+00:00,53.0,82.0,8.0,2.0,6.0,34.0,34.0,82.0
2019-07-21 00:00:00+00:00,60.0,83.0,7.0,1.0,10.0,28.0,34.0,83.0
2019-07-22 00:00:00+00:00,58.0,64.0,7.0,1.0,5.0,34.0,34.0,64.0
2019-07-23 00:00:00+00:00,35.0,41.0,8.0,1.0,4.0,36.0,34.0,41.0
2019-07-24 00:00:00+00:00,53.0,48.0,7.0,2.0,3.0,32.0,34.0,53.0
2019-07-25 00:00:00+00:00,44.0,52.0,7.0,2.0,4.0,33.0,34.0,52.0
2019-07-26 00:00:00+00:00,41.0,57.0,7.0,2.0,4.0,32.0,34.0,57.0
2019-07-27 00:00:00+00:00,49.0,62.0,7.0,3.0,4.0,35.0,34.0,62.0
2019-07-28 00:00:00+00:00,55.0,81.0,7.0,1.0,4.0,32.0,34.0,81.0
2019-07-29 00:00:00+00:00,55.0,75.0,7.0,1.0,4.0,35.0,34.0,75.0
2019-07-30 00:00:00+00:00,34.0,37.0,8.0,1.0,4.0,36.0,34.0,37.0
2019-07-31 00:00:00+00:00,32.0,23.0,7.0,1.0,4.0,33.0,34.0,34.0
2019-08-01 00:00:00+00:00,23.0,21.0,10.0,1.0,4.0,30.0,30.0,30.0
2019-08-02 00:00:00+00:00,34.0,38.0,15.0,1.0,4.0,46.0,30.0,46.0
2019-08-03 00:00:00+00:00,35.0,51.0,16.0,1.0,4.0,31.0,30.0,51.0
2019-08-04 00:00:00+00:00,37.0,55.0,16.0,1.0,3.0,32.0,30.0,55.0
2019-08-05 00:00:00+00:00,39.0,57.0,16.0,1.0,3.0,30.0,30.0,57.0
2019-08-06 00:00:00+00:00,48.0,75.0,20.0,2.0,3.0,24.0,30.0,75.0
2019-08-07 00:00:00+00:00,49.0,73.0,16.0,2.0,3.0,25.0,30.0,73.0
2019-08-08 00:00:00+00:00,51.0,84.0,13.0,3.0,4.0,27.0,30.0,84.0
2019-08-09 00:00:00+00:00,62.0,97.0,12.0,2.0,4.0,28.0,30.0,97.0
2019-08-10 00:00:00+00:00,39.0,49.0,14.0,3.0,4.0,25.0,30.0,49.0
2019-08-11 00:00:00+00:00,10.0,11.0,17.0,3.0,3.0,20.0,30.0,30.0
2019-08-12 00:00:00+00:00,43.0,48.0,17.0,3.0,4.0,20.0,30.0,48.0
2019-08-13 00:00:00+00:00,48.0,71.0,17.0,3.0,4.0,25.0,30.0,71.0
2019-08-14 00:00:00+00:00,54.0,91.0,14.0,2.0,4.0,21.0,30.0,91.0
2019-08-15 00:00:00+00:00,50.0,78.0,15.0,3.0,4.0,22.0,30.0,78.0
2019-08-16 00:00:00+00:00,31.0,36.0,17.0,3.0,4.0,20.0,30.0,36.0
2019-08-17 00:00:00+00:00,29.0,27.0,13.0,2.0,4.0,17.0,31.0,31.0
2019-08-18 00:00:00+00:00,30.0,45.0,11.0,2.0,4.0,17.0,30.0,45.0
2019-08-19 00:00:00+00:00,34.0,46.0,11.0,2.0,5.0,17.0,30.0,46.0
2019-08-20 00:00:00+00:00,44.0,55.0,15.0,3.0,5.0,26.0,30.0,55.0
2019-08-21 00:00:00+00:00,47.0,57.0,15.6,2.6,4.0,33.0,30.0,57.0
2019-08-22 00:00:00+00:00,52.0,68.0,16.2,2.2,4.0,30.0,30.0,68.0
2019-08-23 00:00:00+00:00,50.0,75.0,16.8,1.8,4.0,32.0,30.0,75.0
2019-08-24 00:00:00+00:00,48.0,67.0,17.4,1.4,4.0,32.0,30.0,67.0
2019-08-25 00:00:00+00:00,45.0,60.0,18.0,1.0,5.0,27.0,30.0,60.0
2019-08-26 00:00:00+00:00,36.0,52.0,19.0,1.0,5.0,30.0,30.0,52.0
2019-08-27 00:00:00+00:00,43.0,58.0,25.0,1.0,5.0,53.0,30.0,58.0
2019-08-28 00:00:00+00:00,48.0,54.0,22.67,1.33,4.0,30.0,30.0,54.0
2019-08-29 00:00:00+00:00,34.0,34.0,20.33,1.67,5.0,34.0,30.0,34.0
2019-08-30 00:00:00+00:00,42.0,55.0,18.0,2.0,4.0,30.0,30.0,55.0
2019-08-31 00:00:00+00:00,44.0,72.0,18.0,2.0,4.0,30.0,30.0,72.0
2019-09-01 00:00:00+00:00,42.0,62.0,18.0,2.0,4.0,37.0,30.0,62.0
2019-09-02 00:00:00+00:00,38.0,49.0,18.0,2.0,5.0,32.0,30.0,49.0
2019-09-03 00:00:00+00:00,31.0,47.0,18.0,2.0,5.0,34.0,30.0,47.0
2019-09-04 00:00:00+00:00,38.0,55.0,26.0,2.0,5.0,38.0,24.0,55.0
2019-09-05 00:00:00+00:00,35.0,38.0,20.0,2.0,4.0,37.0,24.0,38.0
2019-09-06 00:00:00+00:00,22.0,27.0,16.0,2.0,4.0,36.0,23.0,36.0
2019-09-07 00:00:00+00:00,36.0,40.0,27.0,3.0,4.0,51.0,23.0,51.0
2019-09-08 00:00:00+00:00,38.0,51.0,14.0,2.0,4.0,32.0,24.0,51.0
2019-09-09 00:00:00+00:00,33.0,32.0,6.0,1.0,5.0,26.0,24.0,33.0
2019-09-10 00:00:00+00:00,42.0,41.0,7.0,1.0,5.0,40.0,23.0,42.0
2019-09-11 00:00:00+00:00,32.0,23.0,8.0,1.0,5.0,40.0,24.0,40.0
2019-09-12 00:00:00+00:00,41.0,43.0,10.0,1.0,5.0,41.0,24.0,43.0
2019-09-13 00:00:00+00:00,37.0,41.0,18.0,2.0,6.0,50.0,24.0,50.0
2019-09-14 00:00:00+00:00,45.0,59.0,18.0,2.0,5.0,43.0,24.0,59.0
2019-09-15 00:00:00+00:00,39.0,43.0,18.0,2.0,5.0,46.0,24.0,46.0
2019-09-16 00:00:00+00:00,47.0,50.0,18.0,2.0,5.0,34.0,23.0,50.0
2019-09-17 00:00:00+00:00,46.0,54.0,18.0,2.0,5.0,46.0,23.0,54.0
2019-09-18 00:00:00+00:00,50.0,66.0,18.0,2.0,5.0,65.0,24.0,66.0
2019-09-19 00:00:00+00:00,64.0,69.0,18.0,2.0,5.0,31.0,24.0,69.0
2019-09-20 00:00:00+00:00,43.0,47.0,18.0,2.0,5.0,27.0,23.0,47.0
2019-09-21 00:00:00+00:00,31.0,31.0,18.0,2.0,6.0,28.0,23.0,31.0
2019-09-22 00:00:00+00:00,34.0,35.0,18.0,2.0,5.0,38.0,24.0,38.0
2019-09-23 00:00:00+00:00,36.0,35.0,18.0,2.0,6.0,46.0,24.0,46.0
2019-09-24 00:00:00+00:00,63.0,65.0,17.0,2.0,6.0,37.0,24.0,65.0
2019-09-25 00:00:00+00:00,39.0,45.0,18.0,3.0,6.0,64.0,24.0,64.0
2019-09-26 00:00:00+00:00,41.0,44.0,18.0,3.0,5.0,33.0,24.0,44.0
2019-09-27 00:00:00+00:00,35.33,35.0,18.0,3.0,6.0,53.0,23.0,53.0
2019-09-28 00:00:00+00:00,29.67,26.0,18.0,3.0,5.0,29.0,24.0,29.0
2019-09-29 00:00:00+00:00,24.0,34.0,18.0,3.0,6.0,30.0,24.0,34.0
2019-09-30 00:00:00+00:00,22.0,36.0,18.0,3.0,6.0,24.0,23.0,36.0
2019-10-01 00:00:00+00:00,14.0,26.0,18.0,3.0,6.0,26.0,23.0,26.0
2019-10-02 00:00:00+00:00,25.0,41.0,18.0,3.0,6.0,40.0,24.0,41.0
2019-10-03 00:00:00+00:00,37.0,58.0,18.0,3.0,6.0,62.0,24.0,62.0
2019-10-04 00:00:00+00:00,51.0,75.0,18.0,3.0,6.0,49.0,23.0,75.0
2019-10-05 00:00:00+00:00,37.0,76.0,18.0,3.0,7.0,59.0,23.0,76.0
2019-10-06 00:00:00+00:00,24.0,87.0,18.0,3.0,6.0,54.0,24.0,87.0
2019-10-07 00:00:00+00:00,13.0,56.0,18.0,3.0,6.0,59.0,24.0,59.0
2019-10-08 00:00:00+00:00,66.0,91.0,18.0,3.0,7.0,85.0,23.0,91.0
2019-10-09 00:00:00+00:00,65.0,85.0,18.0,3.0,6.0,76.0,24.0,85.0
2019-10-10 00:00:00+00:00,68.0,90.0,18.0,3.0,6.0,74.0,24.0,90.0
2019-10-11 00:00:00+00:00,71.0,96.0,18.0,3.0,7.0,72.0,28.0,96.0
2019-10-12 00:00:00+00:00,54.0,86.0,18.0,3.0,7.0,85.0,32.0,86.0
2019-10-13 00:00:00+00:00,71.0,95.0,18.0,3.0,7.0,88.0,31.0,95.0
2019-10-14 00:00:00+00:00,70.0,89.0,18.0,3.0,7.0,84.0,31.0,89.0
2019-10-15 00:00:00+00:00,104.0,124.0,18.0,3.0,8.0,102.0,31.0,124.0
2019-10-16 00:00:00+00:00,116.0,131.0,18.0,3.0,8.0,107.0,31.0,131.0
2019-10-17 00:00:00+00:00,117.0,120.0,18.0,3.0,8.0,106.0,32.0,120.0
2019-10-18 00:00:00+00:00,98.0,124.0,18.0,3.0,8.0,93.0,32.0,124.0
2019-10-19 00:00:00+00:00,80.0,115.0,18.0,4.0,7.0,83.0,31.0,115.0
2019-10-20 00:00:00+00:00,69.0,104.0,18.0,3.75,7.0,71.0,31.0,104.0
2019-10-21 00:00:00+00:00,54.0,95.0,18.0,3.5,8.0,63.0,31.0,95.0
2019-10-22 00:00:00+00:00,46.0,101.0,18.0,3.25,7.0,77.0,31.0,101.0
2019-10-23 00:00:00+00:00,46.0,109.0,18.0,3.0,8.0,72.0,31.0,109.0
2019-10-24 00:00:00+00:00,39.0,76.0,78.0,7.0,6.0,11.0,31.0,78.0
2019-10-25 00:00:00+00:00,23.0,88.0,135.0,13.0,4.0,35.0,31.0,135.0
2019-10-26 00:00:00+00:00,39.0,106.0,48.0,5.0,5.0,41.0,31.0,106.0
2019-10-27 00:00:00+00:00,69.0,98.0,33.0,4.0,5.0,25.0,31.0,98.0
2019-10-28 00:00:00+00:00,62.0,71.0,26.0,4.0,4.0,22.0,31.0,71.0
2019-10-29 00:00:00+00:00,58.0,59.0,24.0,4.0,3.0,24.0,31.0,59.0
2019-10-30 00:00:00+00:00,45.0,47.0,25.0,4.0,3.0,14.0,31.0,47.0
2019-10-31 00:00:00+00:00,23.0,34.0,49.0,7.0,4.0,79.0,31.0,79.0
2019-11-01 00:00:00+00:00,60.0,67.0,54.0,6.0,4.0,53.0,31.0,67.0
2019-11-02 00:00:00+00:00,73.0,77.0,38.0,5.0,3.0,44.0,31.0,77.0
2019-11-03 00:00:00+00:00,71.0,68.0,45.0,6.0,2.0,34.0,31.0,71.0
2019-11-04 00:00:00+00:00,30.0,44.0,48.0,6.0,2.0,57.0,31.0,57.0
2019-11-05 00:00:00+00:00,53.0,70.0,68.0,7.0,5.0,54.0,31.0,70.0
2019-11-06 00:00:00+00:00,96.0,105.0,74.0,8.0,8.0,81.0,31.0,105.0
2019-11-07 00:00:00+00:00,123.0,111.0,64.0,7.0,6.0,42.0,31.0,123.0
2019-11-08 00:00:00+00:00,49.0,52.0,36.0,5.0,4.0,28.0,32.0,52.0
2019-11-09 00:00:00+00:00,74.0,82.0,65.0,7.0,9.0,73.0,31.0,82.0
2019-11-10 00:00:00+00:00,94.0,101.0,63.0,6.0,8.0,64.0,31.0,101.0
2019-11-11 00:00:00+00:00,160.0,115.0,56.0,6.0,7.0,50.0,31.0,160.0
2019-11-12 00:00:00+00:00,169.0,121.0,66.0,7.0,7.0,56.0,31.0,169.0
2019-11-13 00:00:00+00:00,163.0,111.0,79.0,7.0,6.0,38.0,31.0,163.0
2019-11-14 00:00:00+00:00,100.0,104.0,61.0,6.0,6.0,28.0,31.0,104.0
2019-11-15 00:00:00+00:00,79.0,100.0,63.0,8.0,10.0,69.0,13.0,100.0
2019-11-16 00:00:00+00:00,67.0,82.0,54.0,6.0,8.0,40.0,13.0,82.0
2019-11-17 00:00:00+00:00,107.0,101.0,82.0,9.0,13.0,82.0,13.0,107.0
2019-11-18 00:00:00+00:00,111.0,90.0,64.0,7.0,13.0,71.0,15.0,111.0
2019-11-19 00:00:00+00:00,72.0,76.0,64.0,6.0,13.0,66.0,15.0,76.0
2019-11-20 00:00:00+00:00,64.0,74.0,49.0,4.0,12.0,40.0,15.0,74.0
2019-11-21 00:00:00+00:00,60.0,71.0,56.0,6.0,14.0,69.0,21.0,71.0
2019-11-22 00:00:00+00:00,54.0,61.0,35.0,4.0,8.0,30.0,30.0,61.0
2019-11-23 00:00:00+00:00,69.0,71.0,44.0,4.5,13.0,76.0,16.0,76.0
2019-11-24 00:00:00+00:00,78.0,80.0,53.0,5.0,15.0,81.0,18.0,81.0
2019-11-25 00:00:00+00:00,80.0,81.0,49.0,5.0,13.0,70.0,21.0,81.0
2019-11-26 00:00:00+00:00,62.0,77.0,38.5,4.0,16.0,76.0,20.0,77.0
2019-11-27 00:00:00+00:00,74.0,80.0,28.0,3.0,13.0,64.0,18.0,80.0
2019-11-28 00:00:00+00:00,66.0,72.0,26.8,2.8,15.0,34.0,19.0,72.0
2019-11-29 00:00:00+00:00,55.0,64.0,25.6,2.6,9.0,35.0,43.0,64.0
2019-11-30 00:00:00+00:00,63.0,65.0,24.4,2.4,8.0,34.0,38.0,65.0
2019-12-01 00:00:00+00:00,70.0,74.0,23.2,2.2,6.0,71.0,21.0,74.0
2019-12-02 00:00:00+00:00,61.0,59.0,22.0,2.0,6.0,34.0,26.0,61.0
2019-12-03 00:00:00+00:00,56.0,59.0,20.8,1.8,6.0,23.0,46.0,59.0
2019-12-04 00:00:00+00:00,60.0,68.0,19.6,1.6,7.0,29.0,40.0,68.0
2019-12-05 00:00:00+00:00,50.0,63.0,18.4,1.4,8.0,38.0,41.0,63.0
2019-12-06 00:00:00+00:00,52.0,69.0,17.2,1.2,9.0,39.0,41.0,69.0
2019-12-07 00:00:00+00:00,53.0,74.0,16.0,1.0,9.0,43.0,38.0,74.0
2019-12-08 00:00:00+00:00,78.0,90.0,11.0,1.0,11.0,59.0,47.0,90.0
2019-12-09 00:00:00+00:00,84.0,85.0,11.0,1.0,10.0,80.0,32.0,85.0
2019-12-10 00:00:00+00:00,86.0,87.0,18.0,1.0,9.0,73.0,27.0,87.0
2019-12-11 00:00:00+00:00,92.0,96.0,22.0,2.0,9.0,81.0,24.0,96.0
2019-12-12 00:00:00+00:00,70.0,77.0,17.0,2.0,9.0,69.0,24.0,77.0
2019-12-13 00:00:00+00:00,59.0,64.0,23.0,2.0,13.0,19.0,33.0,64.0
2019-12-14 00:00:00+00:00,40.0,43.0,15.0,2.0,4.0,21.0,29.0,43.0
2019-12-15 00:00:00+00:00,54.0,68.0,16.0,2.0,4.0,33.0,25.0,68.0
2019-12-16 00:00:00+00:00,54.0,59.0,9.0,1.0,5.0,25.0,40.0,59.0
2019-12-17 00:00:00+00:00,49.0,70.0,9.0,1.0,7.0,36.0,35.0,70.0
2019-12-18 00:00:00+00:00,48.0,66.0,7.0,1.0,7.0,28.0,42.0,66.0
2019-12-19 00:00:00+00:00,73.0,79.0,11.0,2.0,6.0,66.0,25.0,79.0
2019-12-20 00:00:00+00:00,92.0,92.0,7.0,2.0,6.0,89.0,22.0,92.0
2019-12-21 00:00:00+00:00,88.0,83.0,22.0,2.0,6.0,72.0,23.0,88.0
2019-12-22 00:00:00+00:00,56.0,60.0,22.0,2.0,10.0,63.0,27.0,63.0
2019-12-23 00:00:00+00:00,43.0,45.0,4.0,2.0,8.0,37.0,55.0,55.0
2019-12-24 00:00:00+00:00,58.0,63.0,4.0,2.0,8.0,42.0,45.0,63.0
2019-12-25 00:00:00+00:00,75.0,79.0,12.0,3.0,7.0,45.0,36.0,79.0
2019-12-26 00:00:00+00:00,81.0,75.0,18.0,2.0,6.0,54.0,27.0,81.0
2019-12-27 00:00:00+00:00,72.0,81.0,16.0,2.0,7.0,40.0,26.0,81.0
2019-12-27 00:00:00+00:00,72.0,81.0,16.0,2.0,7.0,40.0,26.0,81.0
2019-12-27 00:00:00+00:00,72.0,81.0,16.0,2.0,7.0,40.0,26.0,81.0
2019-12-27 00:00:00+00:00,72.0,81.0,16.0,2.0,7.0,40.0,26.0,81.0
2019-12-31 00:00:00+00:00,76.67,80.0,16.0,1.67,6.67,21.0,23.0,23.0
2020-01-01 00:00:00+00:00,81.33,79.0,16.0,1.33,6.33,20.0,40.0,40.0
2020-01-02 00:00:00+00:00,86.0,78.0,16.0,1.0,6.0,15.0,40.0,86.0
2020-01-03 00:00:00+00:00,69.0,74.0,19.0,1.0,4.0,21.0,35.0,74.0
2020-01-04 00:00:00+00:00,67.0,79.0,24.0,1.0,6.0,41.0,24.0,79.0
2020-01-05 00:00:00+00:00,68.0,83.0,22.0,1.0,7.0,68.0,23.0,83.0
2020-01-05 00:00:00+00:00,68.0,83.0,22.0,1.0,7.0,68.0,23.0,83.0
2020-01-07 00:00:00+00:00,65.67,77.67,19.33,1.0,7.0,33.0,23.0,33.0
2020-01-08 00:00:00+00:00,63.33,72.33,16.67,1.0,7.0,33.0,21.0,33.0
2020-01-09 00:00:00+00:00,61.0,67.0,14.0,1.0,7.0,21.0,31.0,67.0
2020-01-10 00:00:00+00:00,44.0,60.0,12.0,2.0,5.0,29.0,26.0,60.0
2020-01-11 00:00:00+00:00,41.0,61.0,11.0,2.0,7.0,24.0,41.0,61.0
2020-01-12 00:00:00+00:00,41.0,51.0,11.0,2.0,8.0,28.0,41.0,51.0
2020-01-13 00:00:00+00:00,48.0,50.0,12.0,2.0,8.0,35.0,40.0,50.0
2020-01-14 00:00:00+00:00,83.0,84.0,20.0,2.0,7.0,36.0,17.0,84.0
2020-01-15 00:00:00+00:00,37.0,42.0,17.0,2.0,7.0,29.0,39.0,42.0
2020-01-16 00:00:00+00:00,46.0,56.0,18.0,2.0,8.0,33.0,46.0,56.0
2020-01-17 00:00:00+00:00,57.0,67.0,25.0,2.0,8.0,38.0,29.0,67.0
2020-01-18 00:00:00+00:00,86.0,84.0,22.0,2.0,9.0,57.0,17.0,86.0
2020-01-19 00:00:00+00:00,66.5,75.5,15.0,2.0,10.0,46.0,26.0,46.0
2020-01-20 00:00:00+00:00,47.0,67.0,13.0,2.0,10.0,49.0,23.0,67.0
2020-01-21 00:00:00+00:00,46.0,65.0,14.0,2.0,8.0,51.0,17.0,65.0
2020-01-22 00:00:00+00:00,52.0,68.0,15.0,2.0,9.0,61.0,5.0,61.0
2020-01-23 00:00:00+00:00,58.0,71.0,16.0,2.0,10.0,48.0,20.0,71.0
2020-01-24 00:00:00+00:00,54.0,64.0,10.0,2.0,8.0,35.0,37.0,64.0
2020-01-25 00:00:00+00:00,47.0,62.0,12.0,2.0,15.0,30.0,22.0,62.0
2020-01-26 00:00:00+00:00,74.0,79.0,14.0,2.0,10.0,48.0,25.0,79.0
2020-01-27 00:00:00+00:00,107.0,91.0,19.0,2.0,10.0,57.0,25.0,107.0
2020-01-28 00:00:00+00:00,82.0,74.0,18.0,2.0,10.0,17.0,26.0,82.0
2020-01-29 00:00:00+00:00,27.0,48.0,10.0,2.0,10.0,14.0,32.0,48.0
2020-01-30 00:00:00+00:00,43.0,54.0,14.0,2.0,10.0,29.0,19.0,54.0
2020-01-31 00:00:00+00:00,56.0,64.0,15.0,2.0,10.0,43.0,20.0,64.0
2020-02-01 00:00:00+00:00,80.0,84.0,15.0,2.0,10.0,47.0,29.0,84.0
2020-02-02 00:00:00+00:00,57.0,79.0,14.0,2.0,10.0,52.0,28.0,79.0
2020-02-03 00:00:00+00:00,50.0,73.0,10.0,2.0,10.0,39.0,35.0,73.0
2020-02-04 00:00:00+00:00,57.0,80.0,12.0,2.0,10.0,53.0,31.0,80.0
2020-02-05 00:00:00+00:00,66.0,86.0,14.0,1.0,10.0,46.0,24.0,46.0
2020-02-06 00:00:00+00:00,75.0,92.0,16.0,1.0,10.0,59.0,25.0,92.0
2020-02-07 00:00:00+00:00,57.0,72.0,11.0,2.0,10.0,44.0,32.0,72.0
2020-02-08 00:00:00+00:00,83.0,96.0,11.0,2.0,9.0,78.0,23.0,96.0
